"mid","description","score","topicality","img_id"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/091410","Collar",0.8386811,0.8386811,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/062581","Sleeve",0.8371321,0.8371321,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/01xyhv","Suit",0.8139304,0.8139304,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/06hwcd","Dress shirt",0.79801184,0.79801184,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/04xz_5","Blazer",0.7823215,0.7823215,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/0317s","Flag of the united states",0.76723254,0.76723254,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/03120","Flag",0.74299663,0.74299663,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/081pkj","Event",0.73137486,0.73137486,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/035y33","Official",0.7294741,0.7294741,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/02w3_2","Formal wear",0.6679287,0.6679287,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/02_x63","Wrinkle",0.66588324,0.66588324,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/01kq3x","White-collar worker",0.66535103,0.66535103,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/016pp7","Happy",0.6572259,0.6572259,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/0mhy4","Throat",0.6379025,0.6379025,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/03gktj","Comb over",0.63141006,0.63141006,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/01t_7l","Flag Day (USA)",0.5912059,0.5912059,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/04115t2","Job",0.5555851,0.5555851,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/027v9wk","Elder",0.53911555,0.53911555,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/01xr66","Spokesperson",0.52131677,0.52131677,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/012t_z","Businessperson",0.5101211,0.5101211,"mc_images_split/mc_men/Ron_Estes.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/019nj4","Smile",0.9551034,0.9551034,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/06hwcd","Dress shirt",0.8921363,0.8921363,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/01rkbr","Tie",0.87306935,0.87306935,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/0244x1","Gesture",0.8526035,0.8526035,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/091410","Collar",0.83957005,0.83957005,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/0317s","Flag of the united states",0.82023525,0.82023525,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/01xyhv","Suit",0.8127342,0.8127342,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/03120","Flag",0.79975295,0.79975295,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/04xz_5","Blazer",0.7824888,0.7824888,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/035y33","Official",0.7458563,0.7458563,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/081pkj","Event",0.73000515,0.73000515,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/02w3_2","Formal wear",0.695913,0.695913,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/01kq3x","White-collar worker",0.6761483,0.6761483,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.6583979,0.6583979,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/j/4kr7kk","Pleased",0.6521754,0.6521754,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/062581","Sleeve",0.6505292,0.6505292,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/02vwbzz","Electric blue",0.64988464,0.64988464,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/0mhy4","Throat",0.6304466,0.6304466,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/02_x63","Wrinkle",0.6171003,0.6171003,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/04115t2","Job",0.5608146,0.5608146,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/02gp31","Government agency",0.5572452,0.5572452,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/01xr66","Spokesperson",0.5533697,0.5533697,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/012t_z","Businessperson",0.5000924,0.5000924,"mc_images_split/mc_men/Ron_Johnson_(Wisconsin_politician).jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/019nj4","Smile",0.9447537,0.9447537,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/06hwcd","Dress shirt",0.89988625,0.89988625,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/01rkbr","Tie",0.89942914,0.89942914,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/091410","Collar",0.84134173,0.84134173,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/03120","Flag",0.82660663,0.82660663,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/01xyhv","Suit",0.8040597,0.8040597,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/04xz_5","Blazer",0.78274137,0.78274137,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/035y33","Official",0.7660519,0.7660519,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/02w3_2","Formal wear",0.75186473,0.75186473,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/0317s","Flag of the united states",0.7443442,0.7443442,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/062581","Sleeve",0.7426879,0.7426879,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/081pkj","Event",0.72671294,0.72671294,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/01xr66","Spokesperson",0.71155924,0.71155924,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/0mhy4","Throat",0.6997156,0.6997156,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/01kq3x","White-collar worker",0.6912172,0.6912172,"mc_images_split/mc_men/Ron_Kind.jpg"
"/j/4kr7kk","Pleased",0.64667743,0.64667743,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/04115t2","Job",0.5717684,0.5717684,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/01t_7l","Flag Day (USA)",0.54801846,0.54801846,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/012t_z","Businessperson",0.51509106,0.51509106,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/09s1f","Business",0.51175153,0.51175153,"mc_images_split/mc_men/Ron_Kind.jpg"
"/m/019nj4","Smile",0.90973216,0.90973216,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/06hwcd","Dress shirt",0.9066804,0.9066804,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/062581","Sleeve",0.8724504,0.8724504,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/01rkbr","Tie",0.8616655,0.8616655,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/091410","Collar",0.84142166,0.84142166,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/01xyhv","Suit",0.7884449,0.7884449,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/04xz_5","Blazer",0.78277236,0.78277236,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/02w3_2","Formal wear",0.7708676,0.7708676,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/01kq3x","White-collar worker",0.7491421,0.7491421,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/g/1tr17zw8","Flash photography",0.7428214,0.7428214,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/02vwbzz","Electric blue",0.73506,0.73506,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/035y33","Official",0.7300902,0.7300902,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/081pkj","Event",0.7298252,0.7298252,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/01s_bn","Button",0.6918827,0.6918827,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/016pp7","Happy",0.6352614,0.6352614,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/025rhd","Pocket",0.62245756,0.62245756,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/0280yrc","Tuxedo",0.61627805,0.61627805,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/09jfs","Uniform",0.6098156,0.6098156,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/04_tv","Management",0.5867383,0.5867383,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/09s1f","Business",0.5748842,0.5748842,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/0h8krv8","Top",0.5746835,0.5746835,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/0chml9","Portrait photography",0.5738451,0.5738451,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/012t_z","Businessperson",0.53269225,0.53269225,"mc_images_split/mc_men/Ron_Wyden.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/019nj4","Smile",0.9757021,0.9757021,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/0f9swq","Chin",0.9655751,0.9655751,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/01rkbr","Tie",0.8851461,0.8851461,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/06hwcd","Dress shirt",0.87376666,0.87376666,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/091410","Collar",0.8363003,0.8363003,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/01xr66","Spokesperson",0.82114834,0.82114834,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/03120","Flag",0.81506103,0.81506103,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/01xyhv","Suit",0.81084126,0.81084126,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/04xz_5","Blazer",0.78269213,0.78269213,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/016pp7","Happy",0.77990025,0.77990025,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/035y33","Official",0.74413514,0.74413514,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/02_x63","Wrinkle",0.74104846,0.74104846,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/081pkj","Event",0.7300077,0.7300077,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/02w3_2","Formal wear",0.7171479,0.7171479,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/01kq3x","White-collar worker",0.6970405,0.6970405,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/0mhy4","Throat",0.6919357,0.6919357,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/j/4kr7kk","Pleased",0.6481976,0.6481976,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/0317s","Flag of the united states",0.5439608,0.5439608,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/0dwx7","Logo",0.52870464,0.52870464,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/09s1f","Business",0.5284322,0.5284322,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/012t_z","Businessperson",0.51631856,0.51631856,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/01j3sz","Laugh",0.5070384,0.5070384,"mc_images_split/mc_men/Roy_Blunt.jpg"
"/m/019nj4","Smile",0.91844326,0.91844326,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/06hwcd","Dress shirt",0.9024368,0.9024368,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/0317s","Flag of the united states",0.8652491,0.8652491,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/01rkbr","Tie",0.86203504,0.86203504,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/091410","Collar",0.8411366,0.8411366,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/015h_t","Beard",0.81378484,0.81378484,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/01xyhv","Suit",0.8102833,0.8102833,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/04xz_5","Blazer",0.7827089,0.7827089,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/03120","Flag",0.76715064,0.76715064,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/02w3_2","Formal wear",0.727751,0.727751,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/081pkj","Event",0.72188294,0.72188294,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/035y33","Official",0.72076344,0.72076344,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/01t_7l","Flag Day (USA)",0.7016231,0.7016231,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/02vwbzz","Electric blue",0.69742996,0.69742996,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/062581","Sleeve",0.6961188,0.6961188,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/01kq3x","White-collar worker",0.662704,0.662704,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/01xr66","Spokesperson",0.65437996,0.65437996,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/j/4kr7kk","Pleased",0.6461501,0.6461501,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/0bby24z","Moustache",0.6355215,0.6355215,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/02gp31","Government agency",0.628388,0.628388,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/04115t2","Job",0.6153412,0.6153412,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/016pp7","Happy",0.56023455,0.56023455,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/012t_z","Businessperson",0.50880635,0.50880635,"mc_images_split/mc_men/Ruben_Gallego.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/019nj4","Smile",0.98200405,0.98200405,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/06hwcd","Dress shirt",0.8465292,0.8465292,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/091410","Collar",0.8408924,0.8408924,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/01xyhv","Suit",0.80115485,0.80115485,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/0317s","Flag of the united states",0.7908355,0.7908355,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/04xz_5","Blazer",0.782685,0.782685,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/03120","Flag",0.7705757,0.7705757,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/01rkbr","Tie",0.7653365,0.7653365,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/035y33","Official",0.7398583,0.7398583,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/062581","Sleeve",0.734717,0.734717,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/0244x1","Gesture",0.7277684,0.7277684,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/02w3_2","Formal wear",0.7196419,0.7196419,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/081pkj","Event",0.71538854,0.71538854,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/0mhy4","Throat",0.69952846,0.69952846,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/01kq3x","White-collar worker",0.67349494,0.67349494,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/016pp7","Happy",0.6691463,0.6691463,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/j/4kr7kk","Pleased",0.655423,0.655423,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/01t_7l","Flag Day (USA)",0.6412038,0.6412038,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/06j1y6","Caesar cut",0.5826966,0.5826966,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/02vwbzz","Electric blue",0.5780558,0.5780558,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/012t_z","Businessperson",0.5217311,0.5217311,"mc_images_split/mc_men/Ruben_Kihuen.jpg"
"/m/019nj4","Smile",0.9491096,0.9491096,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/06hwcd","Dress shirt",0.8927343,0.8927343,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/01rkbr","Tie",0.8856418,0.8856418,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/062581","Sleeve",0.86209023,0.86209023,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/0244x1","Gesture",0.85260457,0.85260457,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/091410","Collar",0.8410531,0.8410531,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/01xyhv","Suit",0.80317146,0.80317146,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/04xz_5","Blazer",0.7826965,0.7826965,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/03120","Flag",0.7819355,0.7819355,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/0317s","Flag of the united states",0.7588238,0.7588238,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/02w3_2","Formal wear",0.7347043,0.7347043,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/081pkj","Event",0.73186743,0.73186743,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/035y33","Official",0.725392,0.725392,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/02vwbzz","Electric blue",0.69707006,0.69707006,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/j/4kr7kk","Pleased",0.65528744,0.65528744,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/04115t2","Job",0.6230249,0.6230249,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/01kq3x","White-collar worker",0.61908793,0.61908793,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/01t_7l","Flag Day (USA)",0.6150591,0.6150591,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/0mhy4","Throat",0.613701,0.613701,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/01xr66","Spokesperson",0.5459112,0.5459112,"mc_images_split/mc_men/Ryan_Costello.jpg"
"/m/0jyfg","Glasses",0.98372066,0.98372066,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/019nj4","Smile",0.9711495,0.9711495,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/0h8jxfl","Vision care",0.90183634,0.90183634,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/06hwcd","Dress shirt",0.86714566,0.86714566,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/01rkbr","Tie",0.85185,0.85185,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/091410","Collar",0.8392897,0.8392897,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/03120","Flag",0.8227936,0.8227936,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/0317s","Flag of the united states",0.7872478,0.7872478,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/0j272k5","Eyewear",0.7836679,0.7836679,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/04xz_5","Blazer",0.78273207,0.78273207,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/02w3_2","Formal wear",0.7648988,0.7648988,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/035y33","Official",0.7646844,0.7646844,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/016pp7","Happy",0.7446879,0.7446879,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/01kq3x","White-collar worker",0.74308085,0.74308085,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/01xyhv","Suit",0.73650455,0.73650455,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/081pkj","Event",0.73110956,0.73110956,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/01xr66","Spokesperson",0.6842308,0.6842308,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/02vwbzz","Electric blue",0.6290441,0.6290441,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/01t_7l","Flag Day (USA)",0.62300897,0.62300897,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/02gp31","Government agency",0.5800363,0.5800363,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/012t_z","Businessperson",0.5285546,0.5285546,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/09s1f","Business",0.5139856,0.5139856,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/04_tv","Management",0.5114186,0.5114186,"mc_images_split/mc_men/Salud_Carbajal.jpg"
"/m/019nj4","Smile",0.9822356,0.9822356,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/013y0j","Organ",0.9015586,0.9015586,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/01rkbr","Tie",0.868689,0.868689,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/01xr66","Spokesperson",0.82292306,0.82292306,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/06hwcd","Dress shirt",0.81583744,0.81583744,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/03120","Flag",0.81443167,0.81443167,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/016pp7","Happy",0.8113137,0.8113137,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/091410","Collar",0.80140764,0.80140764,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/04xz_5","Blazer",0.7826255,0.7826255,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/01xyhv","Suit",0.7786097,0.7786097,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/0317s","Flag of the united states",0.75511533,0.75511533,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/035y33","Official",0.7541785,0.7541785,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/081pkj","Event",0.7406354,0.7406354,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/02w3_2","Formal wear",0.72672176,0.72672176,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/02h66g5","Military person",0.69100755,0.69100755,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/01kq3x","White-collar worker",0.6824154,0.6824154,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/02vwbzz","Electric blue",0.6774013,0.6774013,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/02gp31","Government agency",0.67124456,0.67124456,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/01t_7l","Flag Day (USA)",0.6286882,0.6286882,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/09x0r","Speech",0.61303174,0.61303174,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/02_x63","Wrinkle",0.58025265,0.58025265,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/012qdp","Military officer",0.5605549,0.5605549,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/036nz","Government",0.5534142,0.5534142,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/04115t2","Job",0.54254067,0.54254067,"mc_images_split/mc_men/Sam_Graves.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/019nj4","Smile",0.9751917,0.9751917,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/06hwcd","Dress shirt",0.8919138,0.8919138,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/01rkbr","Tie",0.8759427,0.8759427,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/091410","Collar",0.841136,0.841136,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/02_x63","Wrinkle",0.8037601,0.8037601,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/016pp7","Happy",0.79636174,0.79636174,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/03gktj","Comb over",0.7927526,0.7927526,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/04xz_5","Blazer",0.7817701,0.7817701,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/035y33","Official",0.7370646,0.7370646,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/01kq3x","White-collar worker",0.72877425,0.72877425,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/0mhy4","Throat",0.69255745,0.69255745,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/01xyhv","Suit",0.68613666,0.68613666,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/02w3_2","Formal wear",0.67826164,0.67826164,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/j/4kr7kk","Pleased",0.6544707,0.6544707,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/027v9wk","Elder",0.5830089,0.5830089,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/0chml9","Portrait photography",0.57482314,0.57482314,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/01dv4h","Portrait",0.55129737,0.55129737,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/012t_z","Businessperson",0.5211372,0.5211372,"mc_images_split/mc_men/Sam_Johnson.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/0f9swq","Chin",0.96582836,0.96582836,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/01rkbr","Tie",0.9067723,0.9067723,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/019nj4","Smile",0.8976421,0.8976421,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/01xygc","Coat",0.8563226,0.8563226,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/06hwcd","Dress shirt",0.85576713,0.85576713,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/091410","Collar",0.8229607,0.8229607,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/02_x63","Wrinkle",0.7869363,0.7869363,"mc_images_split/mc_men/Sander_Levin.jpg"
"/m/04xz_5","Blazer",0.7815041,0.7815041,"mc_images_split/mc_men/Sander_Levin.jpg"
